,title,price,link
125,"Dell Inspiron 5430 13th Gen Laptop, Intel i7-1355U/16GB LPDDR5/512GB SSD/14.0"" (35.56Cms) FHD+ Comfort View/Backlit KB + FPR/Windows 11+MSO'21/McAfee 15 Months/Platinum Silver/Thunderbolt 4.0/1.59KGs  ","76,760.00",https://amazon.in//Dell-Inspiron-i7-1355U-35-56Cms-Thunderbolt/dp/B0C2HV8Y17/ref=sr_1_147?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-147
126,"MSI Thin A15, Ryzen 5 7535HS, 40CM FHD 144Hz Gaming Laptop(16GB/512 GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, GDDR6 4GB /Cosmos Gray/1.86Kg), B7UC-067IN  ","51,990",https://amazon.in//MSI-7535Hs-Windows-Geforce-B7Uc-067In/dp/B0CV5FB6DG/ref=sr_1_148?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-148
127,"ASUS ROG Strix G17 (2022), 17.3""(43.94 cm) FHD 360Hz/3ms, AMD Ryzen 9 6900HX, 8GB RTX 3070 Ti Graphics, Gaming Laptop (16GB/1TB SSD/90WHrs Battery/Windows 11/Office 2021/Gray/2.9 Kg), G713RW-KH110WS  ","2,07,990",https://amazon.in//ASUS-Graphics-Battery-Windows-G713RW-KH110WS/dp/B0B93ZMNWJ/ref=sr_1_150?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-150
128,"(Refurbished) ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","41,641",https://amazon.in//Refurbished-ASUS-Vivobook-i5-12500H-X1502ZA-EJ542WS/dp/B0CBZ6HMKR/ref=sr_1_152?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-152
129,"(Refurbished) Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop(Win11Home/16GB RAM/512GB SSD/Intel UHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display, Backlit Keyboard, Pure Silver, 1.7KG  ","35,691",https://amazon.in//Refurbished-Acer-i5-12450H-Win11Home-Graphics/dp/B0DHWCK7MZ/ref=sr_1_153?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-153
130,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","36,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_18?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaJr0DoSU8hGBiipM0xJ1_6joxPUKuchFKxvt9q4cLNCL7ztaKM56DhUB-iiQhYcpxnA4SuHfYyywdwu7m6STN7Lt6UM50UukxZ9RQ9OmUAwYaS3YJ_UQLCAaOhQuo15QMa0d2ACgbq4MffH_5JHMsDdMEl2q9qxc2N79L3nFPksDcp-mcPs-x4XAtqJE1n_2msm8CiLgyA-fd1KOhl1YQqQ.e-sO1AeDMhIHhWT9FN-nrKqQ68eYYubI18sd_mLPZCw&dib_tag=se&keywords=laptop&qid=1729858975&sprefix=lap%2Caps%2C432&sr=8-18
131,"HP Laptop 15s, 12th Gen Intel Core i7-1255U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fq5190TU  ","64,990",https://amazon.in//HP-i7-1255U-15-6-inch-Graphics-fq5190TU/dp/B0C3D99LTP/ref=sr_1_154?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-154
132,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzY0NzUwNTQyNjYxOTg2OjE3Mjk4NTkxODc6c3BfbXRmOjMwMDI0ODE1Mzk1NDAzMjo6MDo6&url=%2FASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS%2Fdp%2FB0BTWF2BQX%2Fref%3Dsr_1_155_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859187%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
133,"Lenovo ThinkPad E14 Intel Core i5 13th Gen 14"" WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Backlit Keyboard/FPR/Black/1Y Onsite/1.41 kg), 21JKS13M00  ","67,590",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzY0NzUwNTQyNjYxOTg2OjE3Mjk4NTkxODc6c3BfbXRmOjMwMDM3NDEyOTM3NDUzMjo6MDo6&url=%2FLenovo-ThinkPad-Windows-Keyboard-21JKS13M00%2Fdp%2FB0D672FX82%2Fref%3Dsr_1_156_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859187%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
134,"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-613IN  ","28,900",https://amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-613IN/dp/B0C9JF29FC/ref=sr_1_157?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-157
135,"Dell G15-5530 Gaming Laptop, Intel Core i7-13650HX Processor/16GB/512GB SSD/NVIDIA RTX 4050 6GB GDDR6/15.6"" (39.62cm) FHD 165Hz sRGB-100%/Win 11+MSO'21/Backlit KB 4-Zone RGB/Dark Shadow Gray/2.65Kgs  ","1,30,590",https://amazon.in//Dell-G15-5530-i7-13650HX-Processor-sRGB-100/dp/B0C4ZQWS9V/ref=sr_1_158?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-158
136,"(Refurbished) Dell Latitude E5450 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD Display/Windows 10 Pro/MS Office/WiFi/BT/Webcam/Intel Graphics)  ","16,500",https://amazon.in//Refurbished-Dell-Latitude-Display-Graphics/dp/B0CY5GS6DP/ref=sr_1_159?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-159
137,"ASUS Vivobook 16"" FHD+ (1920 x 1200), 60Hz 300nits, Core i5-12500H, (16GB RAM/512GB SSD/Intel Iris Xáµ‰ Graphics/Win 11/Office Home/Fingerprint/42WHr Battery/Transparent Silver/1.88kg), X1605ZAC-MB541WS  ","50,990",https://amazon.in//ASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS/dp/B0DGLCTZXX/ref=sr_1_160?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-160
138,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","40,030",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_161?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-161
139,"Lenovo [Smart Choice Ideapad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62Cm) Fhd IPS 300Nits 144Hz (8Gb/512Gb Ssd/Win11/Nvidia RTX 2050 4Gb/Alexa/3 Month Game Pass/Shadow Black/2.32Kg),82K20289In  ","45,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-300nits-82K20289IN/dp/B0CL5L59Z9/ref=sr_1_162?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-162
140,"HP Pavilion 14 Touchscreen 12th Gen Intel Core i5-1235U,14-inch (35.6 cm),FHD,16GB DDR4, 512GB SSD, Intel Iris Xáµ‰ Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.41 kg), dv2041TU  ","61,749",https://amazon.in//HP-Pavilion-i5-1235U-Touchscreen-Graphics/dp/B0BWSGZFYR/ref=sr_1_163?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-163
141,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","27,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_19?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaJr0DoSU8hGBiipM0xJ1_6joxPUKuchFKxvt9q4cLNCL7ztaKM56DhUB-iiQhYcpxnA4SuHfYyywdwu7m6STN7Lt6UM50UukxZ9RQ9OmUAwYaS3YJ_UQLCAaOhQuo15QMa0d2ACgbq4MffH_5JHMsDdMEl2q9qxc2N79L3nFPksDcp-mcPs-x4XAtqJE1n_2msm8CiLgyA-fd1KOhl1YQqQ.e-sO1AeDMhIHhWT9FN-nrKqQ68eYYubI18sd_mLPZCw&dib_tag=se&keywords=laptop&qid=1729858975&sprefix=lap%2Caps%2C432&sr=8-19
142,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_164?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw&dib_tag=se&keywords=laptop&qid=1729859187&sprefix=lap%2Caps%2C432&sr=8-164
143,"ASUS Zenbook 14"" OLED 60Hz 400nits, Intel Core Ultra 5 Processor 125H, Built-in AI (16GB RAM/1TB SSD/Interl Arc Graphics/Windows 11/Office Home/Backlit Keyboard/Ponder Blue/1.22 Kg), â€ŽUX3405MA-QD552WS  ","99,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzY0NzUwNTQyNjYxOTg2OjE3Mjk4NTkxODc6c3BfYnRmOjMwMDM0MzE4OTAzNDkzMjo6MDo6&url=%2FASUS-Processor-Graphics-Keyboard-%25E2%2580%258EUX3405MA-QD552WS%2Fdp%2FB0CV16BSCB%2Fref%3Dsr_1_165_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859187%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
144,"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzY0NzUwNTQyNjYxOTg2OjE3Mjk4NTkxODc6c3BfYnRmOjMwMDM3NDE1MjM0NTQzMjo6MDo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS%2Fdp%2FB0C7H6SSC8%2Fref%3Dsr_1_166_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.f5JY9Mcu_hgAJbcZafoi9CQ8SA3MmssBDy0sTaWoRkZQMy5b11-Gcw7qACd7NY5WNXL1RiGN7HEHPsiyfp-NrXXFSej0sreNu-zLw6K2We9HKtebcma8ecNhRca9a8-SKYvPvtI8kGRLeZd8IGVI9RagAwoOB12WY1J25Al5-0p7Ss5sWhKtHA13-6BrZN4ucjqvEn9J1FAaVIQldUq_Lh3UlLkQaD6Wa6f_kyZSP9c.DRZz_O32pjJ1hfmnW9akBfEG65Mj4-COatLwgDXsfFw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859187%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
145,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Space Grey  ","1,39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjExMTg5MzE3NTgzMzIzOjE3Mjk4NTkxOTI6c3BfYXRmX25leHQ6MzAwMzUwNjk4MzEzMTMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX23YFG1%2Fref%3Dsr_1_161_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.gATB2N29YnfobZzbBsyNfbLB5vanPUEVFcvtST8GYIBznmpp7nuMTNZK6INBMIfRo_aTVqDl3yXHnpOx4y4s4OjoCBEFz3wZ_kwBLKYcI6jPczdKJJ2zz1zHGMZvTQoEg0y2eowgruRNSLswwzcIHoePvpshKzfMO2NQd4r_Kdh2z18RI_bxRaqrN0t_FZc8i8xbAdc3_J4d8kyVOsZSWKBr7rAujpZ9oE5Ic_A6TKE.SHplBk_bx4jYCD-93xKRY-qtCAgFTCqm55er3b8ugDA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859192%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
146,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg  ","45,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjExMTg5MzE3NTgzMzIzOjE3Mjk4NTkxOTI6c3BfYXRmX25leHQ6MzAwMTkwMzc0MjYzNzMyOjowOjo&url=%2FDell-Laptop-i5-1235U-Processor-Spill-Resistant%2Fdp%2FB0D2DNCMB4%2Fref%3Dsr_1_162_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.gATB2N29YnfobZzbBsyNfbLB5vanPUEVFcvtST8GYIBznmpp7nuMTNZK6INBMIfRo_aTVqDl3yXHnpOx4y4s4OjoCBEFz3wZ_kwBLKYcI6jPczdKJJ2zz1zHGMZvTQoEg0y2eowgruRNSLswwzcIHoePvpshKzfMO2NQd4r_Kdh2z18RI_bxRaqrN0t_FZc8i8xbAdc3_J4d8kyVOsZSWKBr7rAujpZ9oE5Ic_A6TKE.SHplBk_bx4jYCD-93xKRY-qtCAgFTCqm55er3b8ugDA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729859192%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
147,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_163?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.gATB2N29YnfobZzbBsyNfbLB5vanPUEVFcvtST8GYIBznmpp7nuMTNZK6INBMIfRo_aTVqDl3yXHnpOx4y4s4OjoCBEFz3wZ_kwBLKYcI6jPczdKJJ2zz1zHGMZvTQoEg0y2eowgruRNSLswwzcIHoePvpshKzfMO2NQd4r_Kdh2z18RI_bxRaqrN0t_FZc8i8xbAdc3_J4d8kyVOsZSWKBr7rAujpZ9oE5Ic_A6TKE.SHplBk_bx4jYCD-93xKRY-qtCAgFTCqm55er3b8ugDA&dib_tag=se&keywords=laptop&qid=1729859192&sprefix=lap%2Caps%2C432&sr=8-163
